1.578470040618767684e-03
6.802394843374140508e-04
5.124608404921058820e-04
3.977391580737294342e-04
2.562533347284947738e-04
1.040972858952242457e-04
4.361277272712510688e-05
2.430667321741262392e-05
1.348853282323464407e-05
1.688682442441717931e-05
1.190521605838054943e-05
2.064493771019536487e-05
1.476122187712453064e-05
