6.092259702512317077e+00,6.136555443838654256e+00,7.521475216989681911e+00,8.661999136386043574e+00,1.039786476086658773e+01
9.602431511687587573e+00,1.323161828848391863e+01,1.288332132424293519e+01,1.320559969439594283e+01,1.226000635531282690e+01
