9.722900390625001110e-01,9.539794921875000000e-02,2.420043945312499653e-02
2.450561523437500347e-02,7.423095703125001110e-01,1.256713867187499722e-01
3.204345703124999566e-03,1.622924804687499722e-01,8.501281738281248890e-01
