-4.410998473397854669e-01
-4.199643410231726492e-01
-3.997687217071209109e-01
-3.804711930154001109e-01
-3.620318172389017652e-01
-3.444124326815004022e-01
-3.275765746815097468e-01
-3.114894001452809258e-01
-2.961176154367600732e-01
-2.814294074737654916e-01
-2.673943778883858813e-01
-2.539834801152364152e-01
-2.411689592773738067e-01
-2.289242947454591670e-01
-2.172241452512908566e-01
-2.060442964421147494e-01
-1.953616107671723445e-01
-1.851539795927726884e-01
-1.754002774467872117e-01
-1.660803182978715653e-01
-1.571748137789328315e-01
-1.486653332683808282e-01
-1.405342657465495915e-01
-1.327647833483473483e-01
-1.253408065367048185e-01
-1.182469708247456258e-01
-1.114685949778072421e-01
-1.049916506295052038e-01
-9.880273324895753884e-02
-9.288903439908456627e-02
-8.723831522857036780e-02
-8.183888114262558022e-02
-7.667955760013046851e-02
-7.174966698706883306e-02
-6.703900651839045377e-02
-6.253782712256851506e-02
-5.823681326515153800e-02
-5.412706366955363779e-02
-5.020007289518291227e-02
-4.644771373478272236e-02
-4.286222039455565846e-02
-3.943617242226044040e-02
-3.616247935001923319e-02
-3.303436602005314915e-02
-3.004535856297577134e-02
-2.718927099962619581e-02
-2.446019243871277310e-02
-2.185247484377234733e-02
-1.936072134412744616e-02
-1.697977506565036265e-02
-1.470470845821840455e-02
-1.253081309777261121e-02
-1.045358994187472329e-02
-8.468740018595252717e-03
-6.572155529462921086e-03
-4.759911348061952874e-03
-3.028256896683317878e-03
-1.373608384217794853e-03
2.074586107734255336e-04
1.718216227160347664e-03
3.161791093185400969e-03
4.541170797259349440e-03
5.859210071003605885e-03
7.118636697335315594e-03
8.322057155822390473e-03
9.471962016991963829e-03
1.057073109675630423e-02
1.162063838162353396e-02
1.262385673488633855e-02
1.358246239352850146e-02
1.449843926515578807e-02
1.537368303384434309e-02
1.621000508340350241e-02
1.700913624617302403e-02
1.777273038511262976e-02
1.850236781659784710e-02
1.919955858100525631e-02
1.986574556785647427e-02
2.050230750198813595e-02
2.111056179692819695e-02
2.169176728138386828e-02
2.224712680448372865e-02
2.277778972516583678e-02
2.328485429086380593e-02
2.376936991041374986e-02
2.423233932588595568e-02
2.467472068783623657e-02
2.509742953827157064e-02
2.550134070543428472e-02
2.588729011432581995e-02
2.625607651671743592e-02
2.660846314422790626e-02
2.694517928788965622e-02
2.726692180747230729e-02
2.757435657368706092e-02
2.786811984625708893e-02
2.814881959070553163e-02
2.841703673658663859e-02
2.867332637976375762e-02
2.891821893122270906e-02
