2.631925757713021952e+00,2.291543097629167303e+00,1.752950471657839682e+00,1.342584180220938617e+00,1.118130925701735556e+00,8.499347490004488526e-01,7.306895744177801522e-01,5.014541861200316752e-01,3.543287028176632658e-01,2.783541183961730225e-01,1.565196356910470987e-01,8.240697655531656340e-02,3.055568717815702884e-02,6.011340043283679851e-02,7.756397435059603218e-02,1.638820636653779417e-01,2.149683232649060027e-01,4.023467535322703403e-01,4.474220529253611911e-01,6.762010656287691379e-01,7.305127075768658163e-01,1.191180095614841727e+00,1.383041097110189188e+00,1.676380670186073507e+00,2.203674179260997512e+00
1.471129325705368363e+00,1.281640738675151381e+00,9.689297054039800461e-01,8.495613595369456705e-01,6.918363006720018582e-01,6.552550605935683059e-01,4.030940871185715313e-01,2.756615465808244236e-01,1.608475679233367650e-01,8.844044328874647865e-02,6.256804054666212367e-02,3.440340666483555909e-02,5.096698553737069592e-02,6.331901894049141166e-02,9.979794504130898303e-02,1.303339264954832544e-01,3.097485630136710411e-01,2.892623693774573068e-01,4.317943735034863728e-01,6.591315504202468478e-01,6.881996485838064448e-01,8.843433272608836049e-01,1.027227184070484300e+00,1.239505900321791643e+00,1.126620671862991419e+00
1.003330866590591786e+00,7.796901446460473561e-01,6.969526936383716453e-01,5.802267182094228426e-01,4.150964446232267568e-01,4.101456022788736444e-01,2.508645577918471870e-01,2.185092742915390462e-01,1.304970202511550326e-01,8.737067852428054282e-02,4.299052078862835441e-02,3.525195900000083898e-02,3.362458458667370864e-02,5.302727141601056710e-02,8.405442271376176167e-02,1.364434393127178236e-01,8.932653184090520726e-02,1.345245409377004708e-01,1.554170533296102552e-01,4.360761972653658392e-01,5.528243365123034492e-01,6.225832359331986421e-01,7.335228762229721866e-01,8.199801702221615196e-01,1.166385905405988410e+00
4.000027923476414671e-01,2.871551311067933043e-01,3.136814505545174603e-01,2.884088601304046762e-01,1.299068045158742191e-01,2.164661402664471157e-01,1.179866499951751635e-01,9.109073599856618020e-02,6.139512162290150510e-02,4.286166948827611206e-02,2.793496905945852885e-02,2.275387132557588760e-02,2.868888209550802398e-02,3.793920619456124521e-02,2.232266982545753203e-02,2.916154627156816725e-02,8.808089764031309943e-02,1.583305565580880869e-01,2.343936809311158442e-01,2.047918777591889172e-01,2.670835661483348389e-01,4.369994163790580366e-01,6.371863297821043215e-01,7.100108694841532619e-01,5.815184569639304524e-01
