9.527515551703912289e-01,9.659524345197654238e-01,9.530800151333825854e-01,9.389082827555390587e-01,9.070518249385279841e-01,8.744783339648950493e-01,8.256080752856287397e-01,7.777699260578078144e-01,6.986240504946642504e-01,6.624402119215145879e-01,5.735056833117901931e-01,5.305436718977585286e-01,4.746846718435030477e-01,4.505829006810028181e-01,4.326032115150888480e-01,4.531345864780771948e-01,4.632251095410840347e-01,4.712075902061039767e-01,4.750250556525292822e-01,4.631302931734821438e-01,4.958575827107664646e-01,5.051933593137232226e-01,4.753583089228409775e-01,7.123264220678561243e-01,4.779546161327037357e-01,4.719420864960556794e-01
9.498017589201328548e-01,9.680107066461205445e-01,9.549754461374355685e-01,9.491199407565403812e-01,9.494557237959710960e-01,8.887643398665283634e-01,8.720803023062005943e-01,7.651837311055671442e-01,7.109552404867541808e-01,6.544936606236793075e-01,5.383346978402721028e-01,4.976281611370516611e-01,4.655046549358290986e-01,4.419515051961420693e-01,4.649706794430703005e-01,4.463894474440197047e-01,4.563187254333797571e-01,4.768769169610744818e-01,4.616648151828543489e-01,4.596234245271330621e-01,4.762003121326732202e-01,5.054129637530626606e-01,5.042353525104202872e-01,7.337221596622508502e-01,4.821774848158235649e-01,4.845635361708535704e-01
9.217964927220376747e-01,9.550249613248396052e-01,9.552071356310395389e-01,9.747311798078892586e-01,9.507076977298070108e-01,9.040084648228355890e-01,8.815164270220728904e-01,8.180506647039397228e-01,7.073273968485694896e-01,6.737986192332372504e-01,5.595132264386617482e-01,5.220608434264907283e-01,4.727732016905173418e-01,4.393791110293817082e-01,4.329687247361908020e-01,4.447932297681662095e-01,6.280435377598406754e-01,4.839261676060298001e-01,4.672364605726245790e-01,4.732641165082241974e-01,4.997913432245808529e-01,4.997951012257913495e-01,4.916752057396404640e-01,7.449593620884941148e-01,4.935347539317407328e-01,4.870104141280504062e-01
8.726051647335083539e-01,9.522446839111350370e-01,9.438289114782172362e-01,9.395231024473655879e-01,9.485481376085512784e-01,9.235138789014999405e-01,8.791158922953851151e-01,8.212686575568721725e-01,7.415451442339721089e-01,6.755902776209435912e-01,5.768610150676378723e-01,4.915185655756262317e-01,4.760819637564236984e-01,4.407419747777498453e-01,4.527848898867573024e-01,4.630396244249250781e-01,4.320496621913312851e-01,4.577649881024448697e-01,4.532312657520213284e-01,4.775557718711508914e-01,5.026649710283535022e-01,4.944269716965675743e-01,5.066480749874057166e-01,7.821905758056556524e-01,4.844528337508472449e-01,4.770398402080458511e-01
8.275262372587238735e-01,9.197158328236216818e-01,9.436374656685980744e-01,9.553584148905819307e-01,9.554809184719403881e-01,9.307739159524133221e-01,9.091895220514103482e-01,8.239188372783129433e-01,7.447884192131393188e-01,6.700375959584942143e-01,5.951023901394908444e-01,5.063029894887598470e-01,4.548735634825292196e-01,4.331229159398015116e-01,4.149465703587997267e-01,5.926302647657323286e-01,4.970863809781027043e-01,4.624957829919379981e-01,4.752293687487726404e-01,4.931285289066507649e-01,4.819027115385307036e-01,4.932571213281193301e-01,4.957333312511542078e-01,7.961858182572698617e-01,4.852760226791906217e-01,4.708427507540953183e-01
7.565263630578560328e-01,8.712988410947124507e-01,9.238571445992252995e-01,9.554705789781019476e-01,9.430773793703474128e-01,9.552573242720037161e-01,8.922139753399211948e-01,8.453841397148814663e-01,7.817663829318997060e-01,7.252608564161684424e-01,6.161069992344243573e-01,5.306316953166859696e-01,4.640377067816089385e-01,4.524711671753154918e-01,4.440090810691783019e-01,4.418470017955111184e-01,4.491525740678213863e-01,4.705918565620791361e-01,4.565837416400817528e-01,4.760329915957012270e-01,4.877152082675906275e-01,5.053664437466198756e-01,4.930619955448052871e-01,8.075715938678245109e-01,4.743570949735913533e-01,4.812904788810679069e-01
7.123851258879061454e-01,7.949297798055739994e-01,8.775355943233712486e-01,9.194306117305725001e-01,9.253211138782051481e-01,9.434603427789906016e-01,8.952962535426194357e-01,8.513220366263457572e-01,7.891800607796020106e-01,7.226670188232564573e-01,5.884154050287613291e-01,5.151030067256030520e-01,4.466008562953198702e-01,4.508919216344260406e-01,4.374595502679770043e-01,4.561030343650586127e-01,4.509373662489190582e-01,4.498285612256094357e-01,4.750000675265338979e-01,4.390539667605851681e-01,4.999774693429240857e-01,4.843799523779893645e-01,4.952547801193305510e-01,8.422423108228181965e-01,4.677123684635370870e-01,4.901935027004561962e-01
6.309348819661856345e-01,7.803868360221809519e-01,8.293674871459947306e-01,8.981425144829175977e-01,9.069188761472155580e-01,9.317834739872283834e-01,9.151432847343573540e-01,8.818482012050828933e-01,7.900113360240884619e-01,7.130984058843136131e-01,5.770677484226262033e-01,5.187420590384765884e-01,4.249509917569844752e-01,4.479819207751976062e-01,4.451326899659405201e-01,4.364025131001806335e-01,4.529670379899927157e-01,4.643968365262375886e-01,4.561291699001060462e-01,4.721157376836588315e-01,4.957052670090742463e-01,5.248638278961650361e-01,4.980971270676328166e-01,8.474333272353126167e-01,4.819182484332568683e-01,4.577592178730348627e-01
5.404981199069021081e-01,7.057128860913279844e-01,7.720437116802053579e-01,8.680205895576709185e-01,8.825948323315578881e-01,9.254854780725418895e-01,9.177138476484192342e-01,8.980105307855164032e-01,7.976380613616604887e-01,7.247977316501550415e-01,5.995027588210166680e-01,5.377114058803312835e-01,4.366017522572600007e-01,4.558252988815216233e-01,4.256683945036978667e-01,4.399622175964504334e-01,4.585787233394929552e-01,4.627189014014809754e-01,4.370490482800455379e-01,4.617532959345665433e-01,4.960538072698531531e-01,4.798002102410288128e-01,4.887762992628840175e-01,8.295238061297006693e-01,4.674625213706977700e-01,4.916593738647739853e-01
4.722708023656526088e-01,6.176259717168092189e-01,7.255111088475872938e-01,8.380885195511781349e-01,8.789361391341358187e-01,9.126762041912945822e-01,9.262920325397394627e-01,8.881894071048082040e-01,8.087807903337081994e-01,7.184796011966375628e-01,6.020066428073501674e-01,5.164769670964821646e-01,4.797226998586578417e-01,4.502400875219241261e-01,4.307712957165377721e-01,4.477321497460281519e-01,4.231921834057424392e-01,4.733658854355044521e-01,4.801453633913320140e-01,4.836483561473854387e-01,4.634310909904774123e-01,5.118629343831182510e-01,4.980881705445108221e-01,8.446488122181381453e-01,4.743915788088836627e-01,4.681939485566805059e-01
